Date	Air Temp Max(ºC)	Air Temp Min(ºC)	Air Temp Avg(ºC)	WindSp (km/day)	
7/28/2014	20.0	1.0	9.8	133	
7/29/2014	27.0	12.0	20.7	280	
7/30/2014	27.0	11.0	16.3	182	
7/31/2014	30.0	14.0	23.7	173	
8/1/2014	28.0	13.0	22.0	173	
8/2/2014	31.0	17.0	25.7	240	
8/3/2014	30.0	10.0	21.6	164	
8/4/2014	30.0	10.0	21.6	164	
8/5/2014	30.0	10.0	21.6	164	
8/6/2014	30.0	10.0	21.6	164	
8/7/2014	24.0	10.0	17.6	102	
8/8/2014	22.0	4.0	13.2	204	
8/9/2014	24.0	3.0	13.8	80	
8/10/2014	29.0	5.0	16.1	191	
8/11/2014	27.0	2.0	15.6	98	
8/12/2014	32.0	5.0	17.8	142	
8/13/2014	32.0	7.0	18.8	129	
8/14/2014	25.0	8.0	16.7	80	
8/15/2014	27.0	12.0	18.3	107	
8/16/2014	27.0	6.0	16.7	84	
8/17/2014	32.0	11.0	20.8	289	
8/18/2014	32.0	14.0	23.0	258	
