Date	Air Temp Max(ºC)	Air Temp Min(ºC)	Air Temp Avg(ºC)	WindSp (km/day)	
3/9/2014	28.0	14.0	21.6	320	
3/10/2014	27.0	13.0	18.0	133	
3/11/2014	25.0	13.0	20.2	324	
3/12/2014	28.0	12.0	19.6	71	
3/13/2014	25.0	15.0	19.4	267	
3/14/2014	26.0	13.0	19.3	178	
3/15/2014	22.0	16.0	18.3	209	
3/16/2014	21.0	17.0	18.9	253	
3/17/2014	24.0	15.0	18.3	151	
3/18/2014	28.0	16.0	21.8	147	
3/19/2014	29.0	14.0	24.5	209	
3/20/2014	29.0	11.0	22.4	71	
3/21/2014	29.0	14.0	22.6	218	
3/22/2014	26.0	14.0	20.8	169	
3/23/2014	22.0	15.0	18.6	267	
3/24/2014	18.0	16.0	17.0	178	
3/25/2014	25.0	17.0	20.9	249	
3/26/2014	26.0	11.0	19.7	187	
3/27/2014	26.0	12.0	20.2	262	
3/28/2014	26.0	10.0	19.6	227	
3/29/2014	27.0	10.0	20.1	182	
3/30/2014	26.0	15.0	19.3	360	
3/31/2014	25.0	13.0	20.1	182	
4/1/2014	26.0	10.0	19.7	200	
4/2/2014	25.0	8.0	20.1	320	
4/3/2014	25.0	13.0	20.9	138	
4/4/2014	27.0	9.0	20.3	173	
4/5/2014	26.0	13.0	20.0	213	
4/6/2014	23.0	18.0	21.7	342	
4/7/2014	25.0	18.0	21.4	267	
4/8/2014	25.0	11.0	19.4	173	
4/9/2014	23.0	13.0	18.6	236	
4/10/2014	21.0	8.0	16.3	316	
4/11/2014	22.0	9.0	15.4	418	
4/12/2014	18.0	12.0	14.5	547	
4/13/2014	22.0	11.0	16.8	351	
4/14/2014	22.0	13.0	17.0	173	
4/15/2014	25.0	10.0	18.4	133	
4/16/2014	25.0	10.0	19.9	138	
4/17/2014	26.0	12.0	19.9	138	
4/18/2014	23.0	12.0	18.6	147	
4/19/2014	24.0	11.0	17.8	209	
4/20/2014	23.0	7.0	15.7	200	
4/21/2014	23.0	10.0	17.8	129	
4/22/2014	23.0	10.0	17.8	129	
4/23/2014	24.0	4.0	15.4	262	
4/24/2014	24.0	5.0	16.2	253	
4/25/2014	25.0	7.0	18.1	227	
4/26/2014	25.0	12.0	18.3	129	
4/27/2014	25.0	15.0	20.2	231	
4/28/2014	26.0	7.0	19.1	200	
4/29/2014	27.0	6.0	19.1	178	
4/30/2014	27.0	7.0	19.7	169	
5/1/2014	28.0	8.0	19.5	178	
5/2/2014	26.0	8.0	18.3	182	
5/3/2014	25.0	8.0	17.6	253	
5/4/2014	24.0	8.0	17.0	178	
5/5/2014	26.0	14.0	19.6	387	
5/6/2014	25.0	9.0	18.3	347	
5/7/2014	22.0	9.0	17.8	267	
5/8/2014	22.0	9.0	15.7	196	
5/9/2014	25.0	6.0	15.7	209	
5/10/2014	24.0	6.0	16.6	160	
5/11/2014	25.0	8.0	17.1	169	
5/12/2014	25.0	7.0	16.3	169	
5/13/2014	25.0	11.0	19.6	276	
5/14/2014	25.0	7.0	16.1	147	
5/15/2014	25.0	8.0	17.8	142	
5/16/2014	23.0	10.0	17.0	236	
5/17/2014	23.0	4.0	14.6	227	
5/18/2014	24.0	6.0	18.2	324	
5/19/2014	24.0	8.0	17.0	382	
5/20/2014	22.0	3.0	13.7	191	
5/21/2014	23.0	1.0	14.3	222	
5/22/2014	25.0	6.0	17.5	316	
5/23/2014	24.0	10.0	19.7	316	
5/24/2014	23.0	10.0	16.5	196	
5/25/2014	23.0	7.0	15.3	98	
5/26/2014	23.0	5.0	17.5	178	
5/27/2014	23.0	5.0	16.2	142	
5/28/2014	22.0	4.0	14.9	107	
5/29/2014	24.0	5.0	17.2	169	
5/30/2014	25.0	5.0	17.0	142	
5/31/2014	25.0	4.0	14.1	138	
6/1/2014	24.0	5.0	18.0	151	
6/2/2014	22.0	4.0	12.3	151	
6/3/2014	23.0	12.0	19.4	267	
6/4/2014	21.0	3.0	16.5	436	
6/5/2014	19.0	0	10.6	204	
6/6/2014	18.0	-3.0	9.4	231	
6/7/2014	22.0	-2.0	10.8	222	
6/8/2014	20.0	-2.0	9.0	204	
6/9/2014	19.0	0	12.0	298	
6/10/2014	17.0	6.0	11.4	436	
6/11/2014	20.0	11.0	16.6	280	
6/12/2014	20.0	5.0	12.4	267	
6/13/2014	19.0	5.0	11.9	222	
6/14/2014	22.0	4.0	16.3	258	
6/15/2014	22.0	2.0	12.7	280	
6/16/2014	23.0	3.0	15.6	262	
6/17/2014	23.0	3.0	15.2	244	
6/18/2014	23.0	4.0	14.8	236	
6/19/2014	19.0	9.0	14.1	427	
6/20/2014	19.0	6.0	12.4	289	
6/21/2014	19.0	3.0	10.2	422	
6/22/2014	19.0	11.0	15.1	413	
6/23/2014	21.0	10.0	16.1	365	
6/24/2014	21.0	5.0	14.8	258	
6/25/2014	20.0	6.0	13.8	213	
6/26/2014	22.0	3.0	14.4	156	
6/27/2014	22.0	9.0	15.4	324	
6/28/2014	23.0	5.0	16.2	271	
6/29/2014	23.0	6.0	16.4	209	
6/30/2014	23.0	6.0	16.6	267	
7/1/2014	22.0	4.0	14.6	222	
7/2/2014	22.0	6.0	16.1	333	
7/3/2014	22.0	5.0	15.1	258	
7/4/2014	21.0	3.0	15.4	462	
7/5/2014	18.0	-1.0	8.2	151	
7/6/2014	17.0	-1.0	8.6	231	
7/7/2014	19.0	-1.0	8.4	236	
7/8/2014	20.0	1.0	11.6	271	
7/9/2014	22.0	0	10.9	147	
7/10/2014	22.0	1.0	13.9	218	
7/11/2014	21.0	0	11.4	231	
7/12/2014	22.0	2.0	15.4	276	
7/13/2014	14.0	2.0	7.0	213	
7/14/2014	23.0	1.0	13.6	227	
7/15/2014	23.0	3.0	14.3	138	
7/16/2014	23.0	4.0	13.8	147	
7/17/2014	22.0	1.0	11.1	213	
7/18/2014	22.0	1.0	12.3	218	
7/19/2014	20.0	-2.0	10.7	182	
7/20/2014	22.0	2.0	14.7	240	
7/21/2014	23.0	4.0	17.4	173	
7/22/2014	24.0	2.0	14.9	160	
7/23/2014	25.0	4.0	16.6	156	
7/24/2014	25.0	5.0	18.3	289	
7/25/2014	21.0	2.0	12.8	258	
7/26/2014	18.0	0	8.4	316	
7/27/2014	18.0	-1.0	9.7	222	
7/28/2014	21.0	1.0	14.2	249	
7/29/2014	23.0	8.0	15.9	342	
7/30/2014	22.0	8.0	16.4	182	
7/31/2014	24.0	5.0	15.8	124	
8/1/2014	24.0	7.0	16.1	116	
8/2/2014	23.0	12.0	17.0	187	
8/3/2014	23.0	5.0	17.4	222	
8/4/2014	23.0	5.0	16.1	311	
8/5/2014	23.0	4.0	15.6	329	
8/6/2014	23.0	12.0	19.5	320	
8/7/2014	21.0	12.0	17.6	324	
8/8/2014	20.0	-2.0	12.0	302	
8/9/2014	24.0	-2.0	12.1	271	
8/10/2014	24.0	3.0	15.4	373	
8/11/2014	25.0	3.0	18.0	182	
8/12/2014	27.0	5.0	20.4	271	
8/13/2014	26.0	4.0	17.2	320	
8/14/2014	26.0	8.0	21.3	320	
8/15/2014	26.0	8.0	18.9	267	
8/16/2014	26.0	9.0	17.8	240	
8/17/2014	22.0	14.0	17.9	320	
8/18/2014	25.0	8.0	17.9	262	
