Date	Air Temp Max(ºC)	Air Temp Min(ºC)	Air Temp Avg(ºC)	WindSp (km/day)	
5/23/2006	23.0	11.0	15.6	653	
5/24/2006	27.0	17.0	19.8	560	
5/25/2006	29.0	14.0	21.2	409	
5/26/2006	21.0	11.0	15.7	253	
5/27/2006	21.0	9.0	14.3	396	
5/28/2006	20.0	11.0	15.2	342	
5/29/2006	23.0	10.0	14.9	222	
5/30/2006	29.0	10.0	19.5	142	
5/31/2006	26.0	14.0	19.6	102	
6/1/2006	23.0	10.0	14.3	320	
6/2/2006	23.0	12.0	16.6	658	
6/3/2006	32.0	10.0	19.7	280	
6/4/2006	34.0	20.0	24.9	449	
6/5/2006	33.0	19.0	25.7	573	
6/6/2006	34.0	18.0	24.4	480	
6/7/2006	32.0	18.0	23.2	431	
6/8/2006	27.0	14.0	20.7	240	
6/9/2006	30.0	11.0	18.0	111	
6/10/2006	17.0	10.0	14.1	182	
6/11/2006	18.0	10.0	13.7	427	
6/12/2006	17.0	11.0	14.7	658	
6/13/2006	18.0	12.0	15.6	244	
6/14/2006	21.0	11.0	15.5	449	
6/15/2006	27.0	16.0	20.8	307	
6/16/2006	18.0	10.0	12.9	111	
6/17/2006	18.0	9.0	12.6	307	
6/18/2006	21.0	9.0	15.9	258	
6/19/2006	34.0	14.0	23.4	240	
6/20/2006	34.0	18.0	24.3	293	
6/21/2006	19.0	12.0	16.1	476	
6/22/2006	21.0	13.0	15.8	778	
6/23/2006	27.0	14.0	21.1	587	
6/24/2006	30.0	18.0	22.6	591	
6/25/2006	30.0	11.0	21.3	542	
6/26/2006	17.0	10.0	13.9	480	
6/27/2006	18.0	11.0	14.1	338	
6/28/2006	22.0	11.0	15.1	582	
6/29/2006	27.0	12.0	19.8	547	
6/30/2006	30.0	16.0	21.8	627	
7/1/2006	27.0	17.0	21.4	378	
7/2/2006	23.0	10.0	14.8	231	
7/3/2006	24.0	8.0	15.4	231	
7/4/2006	28.0	13.0	20.4	120	
7/5/2006	17.0	8.0	11.6	151	
7/6/2006	19.0	9.0	13.9	498	
7/7/2006	25.0	10.0	18.2	338	
7/8/2006	32.0	14.0	23.1	467	
7/9/2006	21.0	10.0	14.1	182	
7/10/2006	30.0	12.0	19.9	173	
7/11/2006	23.0	10.0	14.9	182	
7/12/2006	17.0	10.0	12.9	365	
7/13/2006	16.0	10.0	12.7	258	
7/14/2006	19.0	10.0	13.2	618	
7/15/2006	21.0	10.0	13.9	716	
7/16/2006	20.0	10.0	13.9	369	
7/17/2006	16.0	8.0	11.1	147	
7/18/2006	15.0	9.0	11.3	218	
7/19/2006	18.0	7.0	11.6	249	
7/20/2006	16.0	9.0	12.2	156	
7/21/2006	17.0	9.0	13.1	436	
7/22/2006	19.0	10.0	13.3	702	
7/23/2006	20.0	8.0	12.7	302	
7/24/2006	13.0	7.0	10.1	307	
7/25/2006	19.0	6.0	11.2	298	
7/26/2006	16.0	6.0	10.8	342	
7/27/2006	19.0	7.0	12.3	311	
7/28/2006	22.0	9.0	14.7	142	
7/29/2006	22.0	7.0	12.3	196	
7/30/2006	20.0	7.0	12.4	298	
7/31/2006	18.0	7.0	11.6	453	
8/1/2006	16.0	8.0	11.4	378	
8/2/2006	18.0	7.0	12.1	560	
8/3/2006	19.0	10.0	13.3	640	
8/4/2006	23.0	9.0	14.8	453	
8/5/2006	25.0	9.0	14.8	280	
8/6/2006	18.0	7.0	11.4	222	
8/7/2006	16.0	7.0	10.6	333	
8/8/2006	21.0	10.0	14.1	565	
8/9/2006	26.0	7.0	16.6	191	
8/10/2006	19.0	9.0	12.7	293	
8/11/2006	20.0	9.0	13.9	227	
8/12/2006	20.0	9.0	14.1	404	
8/13/2006	18.0	7.0	11.9	173	
8/14/2006	17.0	8.0	12.6	249	
8/15/2006	20.0	7.0	12.2	622	
8/16/2006	23.0	8.0	13.7	360	
8/17/2006	27.0	8.0	15.9	258	
8/18/2006	25.0	7.0	13.3	360	
8/19/2006	20.0	6.0	12.7	271	
8/20/2006	16.0	6.0	10.6	191	
8/21/2006	16.0	11.0	13.1	280	
8/22/2006	17.0	10.0	14.3	276	
8/23/2006	18.0	11.0	14.1	493	
8/24/2006	21.0	12.0	15.2	565	
8/25/2006	25.0	12.0	16.7	440	
8/26/2006	27.0	11.0	16.6	382	
8/27/2006	21.0	10.0	13.4	396	
8/28/2006	19.0	10.0	13.7	684	
8/29/2006	21.0	11.0	14.4	956	
8/30/2006	27.0	8.0	18.9	547	
8/31/2006	29.0	17.0	23.4	533	
9/1/2006	35.0	20.0	26.3	449	
9/2/2006	22.0	14.0	18.8	191	
9/3/2006	20.0	12.0	15.2	151	
9/4/2006	22.0	10.0	15.1	173	
9/5/2006	17.0	9.0	12.5	213	
9/6/2006	17.0	9.0	12.5	213	
9/7/2006	17.0	9.0	12.5	213	
9/8/2006	17.0	13.0	14.6	422	
9/9/2006	23.0	13.0	18.0	409	
9/10/2006	23.0	14.0	18.1	778	
9/11/2006	25.0	14.0	18.3	916	
9/12/2006	21.0	12.0	14.9	729	
9/13/2006	20.0	11.0	14.8	760	
9/14/2006	19.0	9.0	13.6	498	
9/15/2006	19.0	10.0	14.2	645	
9/16/2006	21.0	9.0	13.7	565	
9/17/2006	23.0	11.0	15.3	613	
9/18/2006	24.0	10.0	16.6	498	
9/19/2006	27.0	11.0	18.7	733	
9/20/2006	26.0	10.0	16.9	582	
9/21/2006	37.0	15.0	26.8	422	
9/22/2006	29.0	12.0	19.8	404	
9/23/2006	22.0	10.0	14.6	547	
9/24/2006	19.0	9.0	13.2	360	
9/25/2006	22.0	10.0	16.1	822	
9/26/2006	32.0	12.0	21.0	307	
9/27/2006	16.0	9.0	12.1	289	
9/28/2006	15.0	11.0	12.5	236	
9/29/2006	20.0	12.0	14.3	236	
9/30/2006	18.0	10.0	13.8	276	
10/1/2006	20.0	12.0	15.4	645	
10/2/2006	20.0	10.0	14.1	764	
10/3/2006	22.0	9.0	14.8	751	
10/4/2006	28.0	12.0	18.8	427	
10/5/2006	28.0	12.0	17.0	373	
10/6/2006	18.0	10.0	13.4	258	
10/7/2006	17.0	12.0	14.2	436	
10/8/2006	20.0	13.0	15.8	645	
10/9/2006	27.0	10.0	17.4	809	
10/10/2006	27.0	10.0	17.4	809	
10/11/2006	33.0	12.0	21.1	382	
