Date	Air Temp Max(ºC)	Air Temp Min(ºC)	Air Temp Avg(ºC)	WindSp (km/day)	
12/23/2011	21.0	12.0	15.4	44	
12/24/2011	32.0	19.0	26.4	298	
12/25/2011	33.0	14.0	23.2	147	
12/26/2011	32.0	18.0	25.1	133	
12/27/2011	20.0	17.0	18.8	120	
12/28/2011	20.0	17.0	18.8	120	
12/29/2011	20.0	17.0	18.8	120	
12/30/2011	20.0	17.0	18.8	120	
12/31/2011	20.0	17.0	18.8	120	
1/1/2012	20.0	17.0	18.8	120	
1/2/2012	20.0	17.0	18.8	120	
1/3/2012	20.0	17.0	18.8	120	
1/4/2012	37.0	21.0	28.7	231	
1/5/2012	36.0	16.0	24.5	178	
1/6/2012	36.0	19.0	24.8	129	
1/7/2012	37.0	18.0	25.3	196	
1/8/2012	34.0	19.0	24.2	151	
1/9/2012	35.0	16.0	24.9	98	
1/10/2012	35.0	17.0	25.5	191	
1/11/2012	28.0	18.0	21.3	169	
1/12/2012	30.0	19.0	24.8	213	
1/13/2012	28.0	16.0	20.8	151	
1/14/2012	31.0	18.0	22.6	169	
1/15/2012	24.0	17.0	20.0	124	
1/16/2012	27.0	18.0	20.9	173	
1/17/2012	29.0	17.0	20.3	187	
1/18/2012	24.0	16.0	17.9	213	
1/19/2012	27.0	15.0	18.1	196	
1/20/2012	25.0	15.0	18.6	258	
1/21/2012	26.0	16.0	20.2	231	
1/22/2012	26.0	15.0	20.2	311	
1/23/2012	25.0	14.0	19.2	182	
1/24/2012	28.0	16.0	21.7	169	
1/25/2012	25.0	16.0	19.5	62	
1/26/2012	25.0	16.0	19.5	62	
1/27/2012	33.0	20.0	27.4	187	
1/28/2012	32.0	15.0	23.2	173	
1/29/2012	31.0	17.0	23.6	151	
1/30/2012	29.0	16.0	22.6	178	
1/31/2012	25.0	18.0	21.1	129	
2/1/2012	21.0	16.0	17.7	222	
2/2/2012	25.0	15.0	19.1	151	
2/3/2012	30.0	12.0	22.9	151	
2/4/2012	33.0	12.0	22.4	147	
2/5/2012	31.0	15.0	22.4	164	
2/6/2012	29.0	18.0	20.8	93	
2/7/2012	27.0	18.0	21.2	133	
2/8/2012	26.0	17.0	20.7	58	
2/9/2012	28.0	18.0	22.3	111	
2/10/2012	26.0	16.0	20.6	187	
2/11/2012	28.0	15.0	20.1	142	
2/12/2012	28.0	15.0	21.2	120	
2/13/2012	15.0	12.0	13.2	80	
2/14/2012	31.0	18.0	25.8	147	
2/15/2012	31.0	15.0	23.0	164	
2/16/2012	28.0	18.0	21.3	138	
2/17/2012	27.0	18.0	21.3	107	
2/18/2012	19.0	17.0	18.2	102	
2/19/2012	19.0	17.0	18.2	102	
2/20/2012	19.0	17.0	18.2	102	
2/21/2012	28.0	18.0	22.8	120	
2/22/2012	29.0	17.0	21.4	151	
2/23/2012	31.0	21.0	27.0	244	
2/24/2012	24.0	16.0	19.1	213	
2/25/2012	28.0	14.0	20.9	120	
2/26/2012	27.0	16.0	20.3	142	
2/27/2012	27.0	18.0	20.4	124	
2/28/2012	27.0	18.0	20.4	124	
2/29/2012	27.0	18.0	20.4	124	
3/1/2012	27.0	18.0	20.4	124	
3/2/2012	29.0	21.0	25.5	227	
3/3/2012	31.0	19.0	24.7	164	
3/4/2012	29.0	20.0	24.2	285	
3/5/2012	31.0	22.0	26.4	182	
3/6/2012	32.0	21.0	27.9	222	
3/7/2012	31.0	20.0	25.6	142	
3/8/2012	28.0	17.0	20.7	231	
3/9/2012	30.0	20.0	26.3	187	
3/10/2012	29.0	21.0	23.9	196	
3/11/2012	32.0	22.0	27.4	240	
3/12/2012	31.0	23.0	26.2	178	
3/13/2012	28.0	19.0	23.4	249	
3/14/2012	25.0	19.0	21.0	209	
3/15/2012	25.0	19.0	21.0	209	
3/16/2012	25.0	19.0	21.0	209	
3/17/2012	25.0	19.0	21.0	209	
3/18/2012	25.0	19.0	21.0	209	
3/19/2012	29.0	21.0	24.4	409	
3/20/2012	29.0	21.0	24.4	409	
3/21/2012	30.0	18.0	23.0	289	
3/22/2012	32.0	21.0	26.8	280	
3/23/2012	32.0	20.0	25.2	142	
3/24/2012	30.0	16.0	21.2	120	
3/25/2012	27.0	16.0	21.4	173	
3/26/2012	28.0	17.0	21.7	253	
3/27/2012	22.0	16.0	18.3	133	
3/28/2012	28.0	13.0	21.3	147	
3/29/2012	28.0	12.0	17.8	76	
3/30/2012	27.0	13.0	20.3	213	
3/31/2012	13.0	7.0	9.8	98	
4/1/2012	13.0	7.0	9.8	98	
4/2/2012	29.0	12.0	21.6	151	
4/3/2012	25.0	10.0	15.4	89	
4/4/2012	28.0	11.0	19.5	138	
4/5/2012	29.0	12.0	20.9	164	
4/6/2012	28.0	12.0	20.2	89	
4/7/2012	30.0	13.0	20.5	124	
4/8/2012	27.0	12.0	17.8	80	
4/9/2012	32.0	13.0	21.8	120	
4/10/2012	31.0	13.0	19.9	182	
4/11/2012	32.0	13.0	20.4	120	
4/12/2012	32.0	13.0	20.4	120	
4/13/2012	32.0	13.0	20.4	120	
4/14/2012	32.0	13.0	20.4	120	
4/15/2012	32.0	13.0	20.4	120	
4/16/2012	32.0	13.0	20.4	120	
4/17/2012	32.0	13.0	20.4	120	
4/18/2012	32.0	13.0	20.4	120	
4/19/2012	32.0	13.0	20.4	120	
4/20/2012	32.0	13.0	20.4	120	
4/21/2012	17.0	15.0	15.8	98	
4/22/2012	16.0	10.0	12.7	102	
4/23/2012	20.0	7.0	11.9	138	
4/24/2012	22.0	9.0	14.7	138	
4/25/2012	29.0	9.0	16.4	138	
4/26/2012	29.0	9.0	15.9	107	
4/27/2012	29.0	11.0	14.7	58	
4/28/2012	29.0	11.0	14.7	58	
4/29/2012	29.0	11.0	14.7	58	
4/30/2012	21.0	19.0	20.0	276	
5/1/2012	27.0	9.0	15.3	102	
5/2/2012	31.0	8.0	15.8	76	
5/3/2012	20.0	9.0	13.8	80	
5/4/2012	19.0	8.0	13.6	89	
5/5/2012	21.0	10.0	13.8	80	
5/6/2012	32.0	9.0	18.8	160	
5/7/2012	29.0	9.0	19.6	227	
5/8/2012	28.0	11.0	19.1	196	
5/9/2012	27.0	11.0	18.2	204	
5/10/2012	27.0	9.0	18.1	209	
5/11/2012	27.0	8.0	17.8	222	
5/12/2012	27.0	7.0	16.8	156	
5/13/2012	27.0	6.0	17.2	129	
5/14/2012	27.0	7.0	17.1	89	
5/15/2012	29.0	8.0	18.7	151	
5/16/2012	28.0	8.0	16.9	160	
5/17/2012	27.0	11.0	17.5	102	
5/18/2012	27.0	4.0	15.9	93	
5/19/2012	28.0	6.0	16.5	111	
5/20/2012	29.0	6.0	17.0	116	
5/21/2012	28.0	7.0	16.9	129	
5/22/2012	28.0	7.0	17.7	147	
5/23/2012	28.0	9.0	18.1	147	
5/24/2012	28.0	6.0	17.4	156	
5/25/2012	27.0	6.0	17.2	116	
5/26/2012	27.0	7.0	17.7	129	
5/27/2012	28.0	6.0	16.6	124	
5/28/2012	27.0	4.0	15.8	116	
5/29/2012	27.0	6.0	16.2	98	
5/30/2012	27.0	6.0	16.9	120	
5/31/2012	26.0	7.0	16.7	178	
6/1/2012	25.0	8.0	16.7	227	
6/2/2012	24.0	9.0	16.1	285	
6/3/2012	24.0	6.0	15.0	285	
6/4/2012	24.0	6.0	14.6	253	
6/5/2012	24.0	6.0	15.2	129	
6/6/2012	24.0	4.0	14.7	102	
6/7/2012	25.0	4.0	13.5	129	
6/8/2012	22.0	3.0	11.3	173	
6/9/2012	22.0	3.0	11.3	173	
6/10/2012	22.0	3.0	11.3	173	
6/11/2012	22.0	4.0	11.5	280	
6/12/2012	23.0	2.0	12.5	236	
6/13/2012	24.0	4.0	13.2	173	
6/14/2012	25.0	2.0	13.8	151	
6/15/2012	25.0	4.0	14.5	218	
6/16/2012	24.0	6.0	15.3	240	
6/17/2012	20.0	2.0	10.9	147	
6/18/2012	24.0	1.0	13.1	173	
6/19/2012	24.0	3.0	12.5	147	
6/20/2012	24.0	1.0	11.9	164	
6/21/2012	25.0	4.0	13.1	218	
6/22/2012	25.0	1.0	12.3	169	
6/23/2012	22.0	-1.0	9.7	111	
6/24/2012	23.0	0	10.8	120	
6/25/2012	27.0	1.0	12.7	124	
6/26/2012	28.0	3.0	14.7	107	
6/27/2012	29.0	4.0	16.1	102	
6/28/2012	28.0	3.0	14.6	89	
6/29/2012	28.0	2.0	15.3	98	
6/30/2012	28.0	4.0	16.1	98	
7/1/2012	27.0	6.0	16.8	107	
7/2/2012	27.0	5.0	16.6	102	
7/3/2012	27.0	5.0	16.4	120	
7/4/2012	27.0	5.0	16.1	98	
7/5/2012	27.0	4.0	17.8	138	
7/6/2012	25.0	7.0	15.8	209	
7/7/2012	19.0	1.0	10.6	240	
7/8/2012	22.0	0	10.5	262	
7/9/2012	23.0	2.0	11.5	209	
7/10/2012	25.0	2.0	12.9	124	
7/11/2012	26.0	4.0	15.6	160	
7/12/2012	26.0	6.0	15.6	98	
7/13/2012	25.0	3.0	10.9	53	
